filepath,title
/home/radiance/ego4d_dealt_data/frame_output_dir_1/e19ebcaf-7ce4-4ed4-a378-5004414c1175_frame_38.jpg, C operates a phone
/home/radiance/ego4d_dealt_data/frame_output_dir_1/def2e8dd-aaf7-467f-aa8f-46f654e6f4e0_frame_34.jpg, C scoops beef stew from cooking pot
/home/radiance/ego4d_dealt_data/frame_output_dir_1/40b33c95-3689-4ec8-8765-7e926f623b75_frame_50.jpg, C reels the wool.
/home/radiance/ego4d_dealt_data/frame_output_dir_1/e8f48d36-cb56-4155-94d5-d7cef44fed12_frame_5.jpg, C fixes the pipe
/home/radiance/ego4d_dealt_data/frame_output_dir_1/f3a0487b-70f6-4446-99a0-16dc78019ee7_frame_302.jpg, C holds a piece of garlic on the board
/home/radiance/ego4d_dealt_data/frame_output_dir_1/0919b674-ec6a-431d-8eec-12781b6d5775_frame_1659.jpg, C pushes the drawer inside
/home/radiance/ego4d_dealt_data/frame_output_dir_1/99723c6d-b508-4484-bfc0-336742d1450d_frame_40.jpg, C collects the phone from the man Y with his left hand.
/home/radiance/ego4d_dealt_data/frame_output_dir_1/fd2ae8b4-b683-4c4b-935c-78b4dadbdbf8_frame_1014.jpg, C closes the nail polish bottle with her right hand.
/home/radiance/ego4d_dealt_data/frame_output_dir_1/dedaa2ad-306d-47b3-a4c4-90b6b2c37e78_frame_2014.jpg, C takes ice cream on the plate with the spoon in his left hand.
/home/radiance/ego4d_dealt_data/frame_output_dir_1/155f8d74-4c5c-4821-a18b-fceaa9c6199c_frame_1142.jpg, C hands the sieve on the spoon holder
/home/radiance/ego4d_dealt_data/frame_output_dir_1/6efe176a-ad32-4142-9785-14921ffbda23_frame_716.jpg, C opens the plastic bag with both hands
/home/radiance/ego4d_dealt_data/frame_output_dir_1/60f51dbf-bbae-45a6-a70b-ed13e2ea4e90_frame_867.jpg, C adjusts her cloth with her right hand.
/home/radiance/ego4d_dealt_data/frame_output_dir_1/5304a43a-7373-4d85-a6ef-ba0aa41c4de8_frame_336.jpg, pulls a twig from the fence with his left hand.
/home/radiance/ego4d_dealt_data/frame_output_dir_1/251673a8-f5f2-4e49-a437-10b30c4f3d2f_frame_523.jpg, C interacts with the man Y.
/home/radiance/ego4d_dealt_data/frame_output_dir_1/ac259c29-f40c-4afb-a4b3-b910dcff46ff_frame_610.jpg, C picks up the scrapper
/home/radiance/ego4d_dealt_data/frame_output_dir_1/b3937482-c973-4263-957d-1d5366329dad_frame_1534.jpg, C holds cards.
/home/radiance/ego4d_dealt_data/frame_output_dir_1/a67789f8-3788-4a8d-aba8-9b2c2945d457_frame_551.jpg, C places the unleavened bread on the second piece of dough on the stove with her right hand.
/home/radiance/ego4d_dealt_data/frame_output_dir_1/d3f76c88-5996-4da0-8b8f-6c1b8f85a4d8_frame_323.jpg, C places the welding machine on the floor
/home/radiance/ego4d_dealt_data/frame_output_dir_1/8ff47d5f-649e-4598-8167-91f37a82f952_frame_21.jpg, C picks up the spade from the ground with his right hand.
/home/radiance/ego4d_dealt_data/frame_output_dir_1/4b4b4f4f-99be-4be6-b1e9-df249e0536cd_frame_601.jpg, A man Z collects the food with a spoon
/home/radiance/ego4d_dealt_data/frame_output_dir_1/e250017c-16ff-4825-9c30-160f391e1549_frame_13.jpg, C closes the sufuria lid
/home/radiance/ego4d_dealt_data/frame_output_dir_1/2817ff3c-1ff6-4ac1-9dc5-8fad9452da52_frame_54.jpg, C picks a key from her pocket
/home/radiance/ego4d_dealt_data/frame_output_dir_1/6051ce8c-05cc-424e-a752-0c8c2c2efeb9_frame_340.jpg, C paints the house
/home/radiance/ego4d_dealt_data/frame_output_dir_1/4335b0cc-e10c-45df-aad3-a1fa66b7a7a8_frame_131.jpg, man Y walks around
/home/radiance/ego4d_dealt_data/frame_output_dir_1/e3283ef1-1659-4d5c-a09d-fd0f4df98aba_frame_247.jpg, The man X arranges the cards in both hands on the table.
/home/radiance/ego4d_dealt_data/frame_output_dir_1/7a9aa699-df6c-4aec-82f3-5e865eaa0467_frame_1099.jpg, The man Z places the tokens on the table with his right hand.
/home/radiance/ego4d_dealt_data/frame_output_dir_1/bbc7640a-6dd8-4522-9ff9-fca37be6fd64_frame_138.jpg, C opens a plate.
/home/radiance/ego4d_dealt_data/frame_output_dir_1/4bb25480-70f4-42ba-bf11-6ecf0b01cdb9_frame_380.jpg, C holds the pot with her left hand.
/home/radiance/ego4d_dealt_data/frame_output_dir_1/bdbeaad4-212d-4c45-8a32-e6c5f852f0ee_frame_148.jpg, C opens a drawer
/home/radiance/ego4d_dealt_data/frame_output_dir_1/a5fd9418-5d08-4058-9363-3aaecccac219_frame_1358.jpg," C plays card game with The man X, woman D, woman E, man F, woman G, man H and man I."
/home/radiance/ego4d_dealt_data/frame_output_dir_1/ef722395-acad-4060-8900-514e86328ffb_frame_30.jpg, C ties the plastic bag on the dog's rope
/home/radiance/ego4d_dealt_data/frame_output_dir_1/ab78f4e5-aa25-442c-933f-9b277b1d9715_frame_7.jpg, C looks around the kitchen.
/home/radiance/ego4d_dealt_data/frame_output_dir_1/39011e23-5fe4-41cd-b146-f3f9e3f3941a_frame_420.jpg, C pulls thread
/home/radiance/ego4d_dealt_data/frame_output_dir_1/ada73c3a-765f-46de-afb5-d152d058d7e2_frame_2721.jpg, The man X adjusts the hand guard on his left hand with his right hand.
/home/radiance/ego4d_dealt_data/frame_output_dir_1/62137e2f-7e07-4482-b270-7a52111508ea_frame_278.jpg, C operates the tablet.
/home/radiance/ego4d_dealt_data/frame_output_dir_1/5f6f87ea-e1c3-4868-bb60-22c9e874d056_frame_353.jpg, The man F plays a card.
/home/radiance/ego4d_dealt_data/frame_output_dir_1/f78d1cdb-909e-4558-bc72-73b7afdaf7b3_frame_658.jpg, holds the pot with both hands.
/home/radiance/ego4d_dealt_data/frame_output_dir_1/40cf3628-b990-42e5-8a9b-922a5efa6adc_frame_621.jpg, C weaves the basket with bamboo peel in his right hand.
/home/radiance/ego4d_dealt_data/frame_output_dir_1/73fdfb68-e6f4-43bb-be27-d4ef06872070_frame_49.jpg, C scrolls the laptop
/home/radiance/ego4d_dealt_data/frame_output_dir_1/4d63c029-fd1d-48f2-9f61-7246bb9ef6fc_frame_462.jpg,#CC picks the tissue
/home/radiance/ego4d_dealt_data/frame_output_dir_1/6c56ee6e-c196-400c-90dc-31c887648562_frame_77.jpg, C walks in the room
/home/radiance/ego4d_dealt_data/frame_output_dir_1/3fffb452-1c17-43fa-b473-c9e19ac21433_frame_1213.jpg, C places the baking tray in a baking rack.
/home/radiance/ego4d_dealt_data/frame_output_dir_1/0d270946-95c5-4e71-ae49-b9e802548147_frame_88.jpg, C closes the lid of the cooking oil with left hand
/home/radiance/ego4d_dealt_data/frame_output_dir_1/a655a897-19ed-4466-b67e-3a6d6c03c438_frame_374.jpg, C tosses the ball with a wooden tool with right hand.
/home/radiance/ego4d_dealt_data/frame_output_dir_1/2800eb2e-b97c-4d63-8178-b7d1510731a6_frame_519.jpg, C flattens the dough on the table with a rolling pin
/home/radiance/ego4d_dealt_data/frame_output_dir_1/e4259a99-fd9f-437b-b887-3d671e32d4f0_frame_488.jpg, C walks around the farm
/home/radiance/ego4d_dealt_data/frame_output_dir_1/a5fd9418-5d08-4058-9363-3aaecccac219_frame_755.jpg, Person A points at the cards
/home/radiance/ego4d_dealt_data/frame_output_dir_1/7c5eb718-99b2-48ac-bb1c-ef0158a6361b_frame_321.jpg, C touches his face with his hand
/home/radiance/ego4d_dealt_data/frame_output_dir_1/d27c5c7e-db9c-48f4-bea5-9970078d352e_frame_4.jpg, C stares into the bag
/home/radiance/ego4d_dealt_data/frame_output_dir_1/98a6780f-60c2-452f-8862-3f5265e4f629_frame_166.jpg, C washes the glass container
/home/radiance/ego4d_dealt_data/frame_output_dir_1/b29fc28f-d093-47a3-a9d8-0d1b466c0433_frame_34.jpg, C picks another nut from the car lift with his right hand.
/home/radiance/ego4d_dealt_data/frame_output_dir_1/6da668d8-5614-4627-b128-ca748c6931a7_frame_537.jpg, C adjusts the ruler with his hands.
/home/radiance/ego4d_dealt_data/frame_output_dir_1/02e33b0d-ef73-449b-b7de-48bf04c0f76c_frame_42.jpg, C closes the lid of the bottle of fluid on the work bench with his left hand.
/home/radiance/ego4d_dealt_data/frame_output_dir_1/4c7e1e67-a4ad-46d1-af91-caa8afe3e1c8_frame_285.jpg, C presses on the dough.
/home/radiance/ego4d_dealt_data/frame_output_dir_1/ac5c8471-35f5-4643-aa2d-525bb901b22f_frame_875.jpg, C carries the carton on the carton with his left hand.
/home/radiance/ego4d_dealt_data/frame_output_dir_1/45ee9497-f17a-485f-a6bd-ada00a98d13c_frame_314.jpg, C Adjusts a scrapper on his hand
/home/radiance/ego4d_dealt_data/frame_output_dir_1/d3683d4b-88e2-4f90-8346-51cc72e7df9e_frame_1744.jpg, C puts the pin in the container
/home/radiance/ego4d_dealt_data/frame_output_dir_1/7a4ce547-ff54-45cf-86ac-a97bd06cfe35_frame_86.jpg, C drops the abrasive on the shelf with her right hand.
/home/radiance/ego4d_dealt_data/frame_output_dir_1/11f247e0-179a-4b9d-8244-16fb918010a1_frame_85.jpg, C drops the cover of the feed bottle. #Unsure
/home/radiance/ego4d_dealt_data/frame_output_dir_1/abbc5555-7816-4288-8d4d-f42b0683fc44_frame_70.jpg, C walks.
/home/radiance/ego4d_dealt_data/frame_output_dir_1/7d0e0392-28b8-4cb8-955d-f5f1dfb16158_frame_258.jpg, C drops the wrench on the floor
/home/radiance/ego4d_dealt_data/frame_output_dir_1/1f61d972-e61b-4846-af3a-d09db9f111f8_frame_252.jpg, man J takes a bite of lettuce
/home/radiance/ego4d_dealt_data/frame_output_dir_1/2c0dde5c-6612-4ada-a345-06b09d55c383_frame_45.jpg, The man X picks a cup from the dining table with his right hand.
/home/radiance/ego4d_dealt_data/frame_output_dir_1/d3146817-e038-4fce-b407-fa955b2d1963_frame_86.jpg, C picks the rotis from the iron flat pan with on the stove with her right hand.
/home/radiance/ego4d_dealt_data/frame_output_dir_1/af215e0f-56c7-4356-9aad-a3a5fb7bbc4f_frame_1899.jpg, C holds a tray on the pavement with his left hand.
/home/radiance/ego4d_dealt_data/frame_output_dir_1/989f3c2c-edd2-4f30-9925-56771e2bf7cc_frame_1479.jpg, The woman X scrapes the bean pudding in the plate with the stainless spoon in her right hand.
/home/radiance/ego4d_dealt_data/frame_output_dir_1/ed90c2e8-c608-423f-a565-7b4cfffbe438_frame_725.jpg, C drops the bottle on the bench.
/home/radiance/ego4d_dealt_data/frame_output_dir_1/3fb3f4e8-5620-4632-ab68-0b01f9f17577_frame_176.jpg, C stops
/home/radiance/ego4d_dealt_data/frame_output_dir_1/d22ed64b-84a8-48b3-8be4-3a22a56937f3_frame_299.jpg, C walks in the garage
/home/radiance/ego4d_dealt_data/frame_output_dir_1/f149d4b7-9f66-4953-815b-25cd0acaa846_frame_207.jpg, C pulls a rope
/home/radiance/ego4d_dealt_data/frame_output_dir_1/9d965c16-0014-45e5-b37b-50a786971470_frame_1891.jpg, C places his left hand on the mug on the table.
/home/radiance/ego4d_dealt_data/frame_output_dir_1/f0bd434f-1b03-4448-a87c-517f50f36056_frame_510.jpg, C C pics
/home/radiance/ego4d_dealt_data/frame_output_dir_1/efaaa404-6b44-4e08-a7b8-aeb85f2a5ea8_frame_258.jpg, C puts towel on table
/home/radiance/ego4d_dealt_data/frame_output_dir_1/b71e68a4-0de8-46fe-9bbb-d92c7b154a3f_frame_66.jpg, S eats the food on the table
/home/radiance/ego4d_dealt_data/frame_output_dir_1/669737eb-00be-47ef-9051-94e1bf930397_frame_121.jpg, C picks the spatula with her right hand
/home/radiance/ego4d_dealt_data/frame_output_dir_1/e222a470-5089-44b0-9615-cb6fdae4708e_frame_920.jpg, C holds   on his head
/home/radiance/ego4d_dealt_data/frame_output_dir_1/c91d9d69-c0f0-4785-a40d-27ee44fa5f6e_frame_97.jpg, C closes the pen with the pen cap
/home/radiance/ego4d_dealt_data/frame_output_dir_1/dfaba491-c7e9-43c0-8294-b5b96d22fa7e_frame_482.jpg, C puts cooking pan on top of chopping board
/home/radiance/ego4d_dealt_data/frame_output_dir_1/58baa94e-8a14-4608-907b-ddcda8cd7e21_frame_116.jpg, C grates butter
/home/radiance/ego4d_dealt_data/frame_output_dir_1/483f6fff-0295-4748-b3c9-764d3a45e1fd_frame_121.jpg, C holds metal bar
/home/radiance/ego4d_dealt_data/frame_output_dir_1/11347764-f16d-43bc-9dae-3f1f046acfc8_frame_1115.jpg, C passes the bottle in her right hand to her left hand.
/home/radiance/ego4d_dealt_data/frame_output_dir_1/28d45dd9-9907-40ae-a6a1-5e590224d571_frame_276.jpg, C joins brake hanger with a gas welding machine
/home/radiance/ego4d_dealt_data/frame_output_dir_1/9f334833-099b-48db-862c-39762c425e37_frame_116.jpg, C passes the t spanner in his right hand to his left hand.
/home/radiance/ego4d_dealt_data/frame_output_dir_1/b99ceea4-7fa3-407c-9b9f-1347645d23f2_frame_239.jpg, C sprays detergent
/home/radiance/ego4d_dealt_data/frame_output_dir_1/33cee015-502d-4232-9fc8-8c744be6acc3_frame_9.jpg, C places his left hand on a branch on the tree.
/home/radiance/ego4d_dealt_data/frame_output_dir_1/318176ba-fc25-4489-aecd-a40cf8e79be9_frame_240.jpg, Man M converses with C
/home/radiance/ego4d_dealt_data/frame_output_dir_1/34d97a87-c49a-4a4f-965b-025493c26c17_frame_403.jpg, C looks around
/home/radiance/ego4d_dealt_data/frame_output_dir_1/e7261e4b-c1b8-4e79-a31a-9630bba5fc42_frame_178.jpg, C tosses a dice on the game board with his right hand.
/home/radiance/ego4d_dealt_data/frame_output_dir_1/0031d268-818c-4ec4-a804-935be610a61a_frame_199.jpg, C picks up a tile spacer from the floor.
/home/radiance/ego4d_dealt_data/frame_output_dir_1/0b38da1c-2b62-4c05-a68e-e8f2aafa47a8_frame_285.jpg, C steps on the floor
/home/radiance/ego4d_dealt_data/frame_output_dir_1/bd31c2eb-4faa-467d-8c71-89a55b0a4be5_frame_1428.jpg, C throws a garlic peel into the stainless plate on the paper on the floor with her left hand.
/home/radiance/ego4d_dealt_data/frame_output_dir_1/7e3b7dff-bf38-4352-8adc-43799beb556f_frame_811.jpg, C picks the knife from the kitchen slab with her right hand.
/home/radiance/ego4d_dealt_data/frame_output_dir_1/e9292246-82de-4d31-9f5c-88e68d14021b_frame_5.jpg, C adjusts the fabric on the sewing machine with both hands.
/home/radiance/ego4d_dealt_data/frame_output_dir_1/ff2ba399-fe0d-4214-adc9-903e001ab33b_frame_204.jpg, C picks a wood modeling tool from a table with his his left hand.
/home/radiance/ego4d_dealt_data/frame_output_dir_1/6cfd4cbe-ed90-4090-9343-9c14701f283d_frame_84.jpg, C picks up a magnetic animal from the table with his right hand
/home/radiance/ego4d_dealt_data/frame_output_dir_1/682425e6-c790-488b-8172-832f896a1dea_frame_296.jpg, C touches her face
/home/radiance/ego4d_dealt_data/frame_output_dir_1/11e56f1e-baef-4fe8-ad0f-a7ec8788ea3a_frame_485.jpg, C welds the handrail with the welding machine in his right hand.
/home/radiance/ego4d_dealt_data/frame_output_dir_1/433fb84b-4f39-4d31-9975-3185d8a9bac1_frame_409.jpg, C pours the wheat into a grinder.
/home/radiance/ego4d_dealt_data/frame_output_dir_1/0836e1a4-11e6-4b31-bd39-f8e083fdadb3_frame_180.jpg, C rinses the second sponge.
/home/radiance/ego4d_dealt_data/frame_output_dir_1/d71711b7-c7e4-4379-9bc1-0a2b5dd9f161_frame_188.jpg, C adjusts the rotary hammer drill in his hands with both hands.
/home/radiance/ego4d_dealt_data/frame_output_dir_1/20e55bb1-416b-4332-bb51-db1e98c71616_frame_321.jpg, woman B dialogs with C
/home/radiance/ego4d_dealt_data/frame_output_dir_1/53cf0d9c-c60f-46af-8368-861edd339f85_frame_386.jpg, C plugs the wire connector into the computer case with his right hand.
/home/radiance/ego4d_dealt_data/frame_output_dir_1/c49d068c-7607-4c66-94a7-d9ecc7bb5d9f_frame_344.jpg, C checks the shaft with elevators with both hands.
/home/radiance/ego4d_dealt_data/frame_output_dir_1/cb6dbc68-561e-4f73-ad98-ba69d4fcf701_frame_130.jpg, Man X moves dice
/home/radiance/ego4d_dealt_data/frame_output_dir_1/8bceee85-0bbd-427d-9e2b-3d36169f95af_frame_13.jpg, C pours the mortar in the hand trowel in his right hand on a wall.
/home/radiance/ego4d_dealt_data/frame_output_dir_1/5157296d-a7af-4155-a15c-8f61afc127b5_frame_98.jpg, C puts the welding torch down
/home/radiance/ego4d_dealt_data/frame_output_dir_1/d7a2e92e-dc74-4e79-be04-a86f829fc3ec_frame_262.jpg, C squeezes the piping bag with his hands.
/home/radiance/ego4d_dealt_data/frame_output_dir_1/cdad1d53-a898-466e-88d6-a346697f84cb_frame_222.jpg,#c c picks the phone from the table
/home/radiance/ego4d_dealt_data/frame_output_dir_1/ba23930c-cef7-4f3e-b5bb-8f0a4ae5b1e4_frame_502.jpg, C removes onions from the metal with a knife.
/home/radiance/ego4d_dealt_data/frame_output_dir_1/0a481eba-01dc-433d-bb40-f905c57e4f2d_frame_285.jpg, C turns the pottery wheel with her left hand.
/home/radiance/ego4d_dealt_data/frame_output_dir_1/bdbf5046-89a0-457b-8456-9a1223806bf8_frame_68.jpg, C passes the book to his right hand from his left hand.
/home/radiance/ego4d_dealt_data/frame_output_dir_1/745c97c7-76cb-44fc-8923-5e33761256b6_frame_363.jpg, C eats the mango
/home/radiance/ego4d_dealt_data/frame_output_dir_1/23e5d668-4791-4cc0-8030-28676ddd99e2_frame_1.jpg, C walks around the garage
/home/radiance/ego4d_dealt_data/frame_output_dir_1/8123607c-721e-4331-aed8-a609b9bd9243_frame_305.jpg, C adjusts the wooden mechanical model
/home/radiance/ego4d_dealt_data/frame_output_dir_1/2ffd23ab-b0df-454d-a1af-2beee69dc7f7_frame_172.jpg, C drops the hot glue gun on the floor with her right hand.
/home/radiance/ego4d_dealt_data/frame_output_dir_1/ac8dba37-ce09-4dc5-b478-8194e41353c3_frame_6729.jpg, C holds the phone on the shelf with his right hand.
/home/radiance/ego4d_dealt_data/frame_output_dir_1/9a11ed56-18c6-4c97-abb8-6798ba5f4c7f_frame_64.jpg, C dips paint brush in water
/home/radiance/ego4d_dealt_data/frame_output_dir_1/3c7f716e-b3c3-4e9b-96a4-b5997a29a3e7_frame_354.jpg, C turns the page of the magazine
/home/radiance/ego4d_dealt_data/frame_output_dir_1/0f60ae62-4894-47d7-ae2d-349b1d27dad4_frame_35.jpg, C looks at the items on the shelf
/home/radiance/ego4d_dealt_data/frame_output_dir_1/3fffb452-1c17-43fa-b473-c9e19ac21433_frame_578.jpg, C moves the metal bowl on the table.
/home/radiance/ego4d_dealt_data/frame_output_dir_1/937e5809-09d0-4c6b-8d9e-9329e0cf6218_frame_738.jpg, person X throws a ball in a basket
/home/radiance/ego4d_dealt_data/frame_output_dir_1/1f84d80d-6f8d-4e40-aabb-b33aad3ba594_frame_161.jpg, C picks the soil
/home/radiance/ego4d_dealt_data/frame_output_dir_1/8879d90a-96b7-4ffc-abb0-6d911f85f846_frame_206.jpg, C packs the flower.
/home/radiance/ego4d_dealt_data/frame_output_dir_1/ffda9477-eb8c-40d9-8439-e356a895a24e_frame_431.jpg, C picks a piece of wood in the bucket with his right hand .
/home/radiance/ego4d_dealt_data/frame_output_dir_1/b53f2b2e-62d2-43c4-9cb2-19b8a4378cc9_frame_419.jpg, C holds the cloth with her left hand.
/home/radiance/ego4d_dealt_data/frame_output_dir_1/145d3a0c-2cc6-4eea-97fa-86a23da9d368_frame_94.jpg, C knits a garment
/home/radiance/ego4d_dealt_data/frame_output_dir_1/e0ec0855-609e-4974-8af8-a59d213c05e5_frame_37.jpg, a man U adjusts the camera
/home/radiance/ego4d_dealt_data/frame_output_dir_1/c8d51f6b-7329-4367-9b24-941fa79794d2_frame_110.jpg,#c c clicks on her phone
/home/radiance/ego4d_dealt_data/frame_output_dir_1/b17ff269-ec2d-4ad8-88aa-b00b75921427_frame_46.jpg, C opens a trash can with his right leg.
/home/radiance/ego4d_dealt_data/frame_output_dir_1/216e3f0e-ccb9-4d54-ba56-d275fedbf52f_frame_77.jpg, C stirs the meat.
/home/radiance/ego4d_dealt_data/frame_output_dir_1/51d79869-9f91-4551-8eda-5c4f434ff39c_frame_13.jpg,#c c reads book
/home/radiance/ego4d_dealt_data/frame_output_dir_1/5af165f0-a803-4d1c-a4d6-be12dab1e6c5_frame_37.jpg, C rinses the plate.
/home/radiance/ego4d_dealt_data/frame_output_dir_1/ac456900-56a1-4cdd-b781-63aebe79d902_frame_43.jpg, C puts the shoes down
/home/radiance/ego4d_dealt_data/frame_output_dir_1/9e4edf4d-e557-4b3d-bc35-0d7f1f91019b_frame_32.jpg, C drops the eggplant on the counter
/home/radiance/ego4d_dealt_data/frame_output_dir_1/665e6ab8-fc69-46e4-bc40-cf2607de32fc_frame_1652.jpg, C moves the brick mold on the ground.
/home/radiance/ego4d_dealt_data/frame_output_dir_1/689848c0-6488-4a4e-871c-c19d986532a4_frame_386.jpg, C hangs
/home/radiance/ego4d_dealt_data/frame_output_dir_1/170fb6c9-8550-4e82-bb9a-4ad574c0f0fa_frame_113.jpg, The woman Y touches a flower with her left index finger.
/home/radiance/ego4d_dealt_data/frame_output_dir_1/9518eb79-d429-46fe-87b4-9e65b50e71b3_frame_156.jpg, C sweeps the ground with the broom in her right hand.
/home/radiance/ego4d_dealt_data/frame_output_dir_1/4651e5c2-4371-4af2-8f05-cb8b0b1ec7fd_frame_19.jpg, C cuts the bamboo strip in his left hand with the curved blade in his right hand.
/home/radiance/ego4d_dealt_data/frame_output_dir_1/2c365418-7598-48e2-a2c7-6c1885a351f4_frame_26.jpg, The Woman Z examines the wheel of a car with her hands
